+--------+----------------------------+----------------------------+-----------------+-----------------+-----------------+----------------+-------+----------+----------------------------+----------------------------+
| Period | Period Start               | Period End                 | Max             | Min             | Avg             | Sum            | Count | Duration | Duration Start             | Duration End               |
| 360    | 2018-08-11T11:22:17.365000 | 2018-08-11T11:28:17.365000 | 26.8208248001   | 23.4827058153   | 25.4549782948   | 254.549782948  | 10    | 225.984  | 2018-08-11T11:22:18.614000 | 2018-08-11T11:26:04.598000 |
| 360    | 2018-08-11T11:28:17.365000 | 2018-08-11T11:34:17.365000 | 25.9845827995   | 22.0041208829   | 24.3883935834   | 243.883935834  | 10    | 225.979  | 2018-08-11T11:28:18.566000 | 2018-08-11T11:32:04.545000 |
| 360    | 2018-08-11T11:34:17.365000 | 2018-08-11T11:40:17.365000 | 25.1090296688   | 20.9093033158   | 23.1749976783   | 231.749976783  | 10    | 226.047  | 2018-08-11T11:34:18.567000 | 2018-08-11T11:38:04.614000 |
| 360    | 2018-08-11T11:40:17.365000 | 2018-08-11T11:46:17.365000 | 23.728616266    | 19.7546037006   | 21.8926170471   | 218.926170471  | 10    | 225.947  | 2018-08-11T11:40:18.610000 | 2018-08-11T11:44:04.557000 |
| 360    | 2018-08-11T11:46:17.365000 | 2018-08-11T11:52:17.365000 | 22.2146094184   | 18.6184204184   | 20.6514530838   | 206.514530838  | 10    | 225.994  | 2018-08-11T11:46:18.566000 | 2018-08-11T11:50:04.560000 |
| 360    | 2018-08-11T11:52:17.365000 | 2018-08-11T11:58:17.365000 | 20.6598880489   | 17.6479105921   | 19.1082732349   | 171.974459114  | 9     | 226.206  | 2018-08-11T11:52:18.579000 | 2018-08-11T11:56:04.785000 |
| 360    | 2018-08-11T11:58:17.365000 | 2018-08-11T12:04:17.365000 | 23.4008327926   | 18.8790403444   | 21.5314355166   | 172.251484133  | 8     | 226.096  | 2018-08-11T11:58:18.584000 | 2018-08-11T12:02:04.680000 |
| 360    | 2018-08-11T12:04:17.365000 | 2018-08-11T12:10:17.365000 | 22.7751279944   | 19.5431465805   | 21.0578075881   | 168.462460705  | 8     | 225.984  | 2018-08-11T12:04:18.579000 | 2018-08-11T12:08:04.563000 |
| 360    | 2018-08-11T12:10:17.365000 | 2018-08-11T12:16:17.365000 | 22.6385287499   | 18.2642264808   | 20.0614497458   | 160.491597966  | 8     | 226.03   | 2018-08-11T12:10:18.572000 | 2018-08-11T12:14:04.602000 |
| 360    | 2018-08-11T12:16:17.365000 | 2018-08-11T12:22:17.365000 | 20.8135425212   | 16.4119900586   | 18.2677280258   | 109.606368155  | 6     | 225.917  | 2018-08-11T12:16:18.614000 | 2018-08-11T12:20:04.531000 |
| 360    | 2018-08-11T12:22:17.365000 | 2018-08-11T12:28:17.365000 | 32.1172449414   | 17.6470533342   | 22.486820986    | 112.43410493   | 5     | 225.962  | 2018-08-11T12:22:18.574000 | 2018-08-11T12:26:04.536000 |
| 360    | 2018-08-11T12:28:17.365000 | 2018-08-11T12:34:17.365000 | 32.0541856572   | 27.2560476468   | 29.7658670317   | 119.063468127  | 4     | 225.967  | 2018-08-11T12:28:18.607000 | 2018-08-11T12:32:04.574000 |
| 360    | 2018-08-11T12:34:17.365000 | 2018-08-11T12:40:17.365000 | 30.1283658459   | 25.4261131238   | 27.7436666754   | 110.974666702  | 4     | 226.011  | 2018-08-11T12:34:18.571000 | 2018-08-11T12:38:04.582000 |
| 360    | 2018-08-11T12:40:17.365000 | 2018-08-11T12:46:17.365000 | 28.7737032829   | 23.5045128665   | 25.8746501064   | 103.498600426  | 4     | 226.022  | 2018-08-11T12:40:18.576000 | 2018-08-11T12:44:04.598000 |
| 360    | 2018-08-11T12:46:17.365000 | 2018-08-11T12:52:17.365000 | 25.317643183    | 22.3736069645   | 23.7930128105   | 95.1720512418  | 4     | 226.012  | 2018-08-11T12:46:18.575000 | 2018-08-11T12:50:04.587000 |
| 360    | 2018-08-11T12:52:17.365000 | 2018-08-11T12:58:17.365000 | 22.9409735697   | 21.009753421    | 22.0244376869   | 88.0977507477  | 4     | 225.972  | 2018-08-11T12:52:18.591000 | 2018-08-11T12:56:04.563000 |
| 360    | 2018-08-11T12:58:17.365000 | 2018-08-11T13:04:17.365000 | 23.3711209426   | 19.7561178955   | 21.5157506341   | 86.0630025365  | 4     | 225.898  | 2018-08-11T12:58:18.654000 | 2018-08-11T13:02:04.552000 |
| 360    | 2018-08-11T13:04:17.365000 | 2018-08-11T13:10:17.365000 | 22.0178748364   | 18.6418994933   | 19.9883559277   | 79.9534237106  | 4     | 225.914  | 2018-08-11T13:04:18.644000 | 2018-08-11T13:08:04.558000 |
| 360    | 2018-08-11T13:10:17.365000 | 2018-08-11T13:16:17.365000 | 44.1312454466   | 37.5660191115   | 40.848632279    | 81.6972645581  | 2     | 180.076  | 2018-08-11T13:11:04.535000 | 2018-08-11T13:14:04.611000 |
| 360    | 2018-08-11T13:16:17.365000 | 2018-08-11T13:22:17.365000 | 40.1178872287   | 36.9908164133   | 38.554351821    | 77.108703642   | 2     | 180.045  | 2018-08-11T13:17:04.531000 | 2018-08-11T13:20:04.576000 |
| 360    | 2018-08-11T13:22:17.365000 | 2018-08-11T13:28:17.365000 | 34.7680054134   | 33.370536186    | 34.0692707997   | 68.1385415995  | 2     | 180.039  | 2018-08-11T13:23:04.540000 | 2018-08-11T13:26:04.579000 |
| 360    | 2018-08-11T13:28:17.365000 | 2018-08-11T13:34:17.365000 | 32.578231639    | 16.0038526567   | 24.2910421479   | 48.5820842958  | 2     | 180.019  | 2018-08-11T13:29:04.546000 | 2018-08-11T13:32:04.565000 |
| 360    | 2018-08-11T13:34:17.365000 | 2018-08-11T13:40:17.365000 | 0.188914454262  | 0.166598314155  | 0.177756384209  | 0.355512768417 | 2     | 180.074  | 2018-08-11T13:35:04.541000 | 2018-08-11T13:38:04.615000 |
| 360    | 2018-08-11T13:40:17.365000 | 2018-08-11T13:46:17.365000 | 0.166612719319  | 0.111158635133  | 0.138885677226  | 0.277771354452 | 2     | 180.058  | 2018-08-11T13:41:04.538000 | 2018-08-11T13:44:04.596000 |
| 360    | 2018-08-11T13:46:17.365000 | 2018-08-11T13:52:17.365000 | 0.155600839722  | 0.144419622723  | 0.150010231223  | 0.300020462445 | 2     | 180.031  | 2018-08-11T13:47:04.544000 | 2018-08-11T13:50:04.575000 |
| 360    | 2018-08-11T13:52:17.365000 | 2018-08-11T13:58:17.365000 | 0.155527393001  | 0.150027635924  | 0.152777514462  | 0.305555028925 | 2     | 180.033  | 2018-08-11T13:53:04.541000 | 2018-08-11T13:56:04.574000 |
| 360    | 2018-08-11T13:58:17.365000 | 2018-08-11T14:04:17.365000 | 0.19996126417   | 0.144480145488  | 0.172220704829  | 0.344441409659 | 2     | 180.035  | 2018-08-11T13:59:04.530000 | 2018-08-11T14:02:04.565000 |
| 360    | 2018-08-11T14:04:17.365000 | 2018-08-11T14:10:17.365000 | 0.155529436979  | 0.105573757644  | 0.130551597312  | 0.261103194623 | 2     | 180.031  | 2018-08-11T14:05:04.533000 | 2018-08-11T14:08:04.564000 |
| 360    | 2018-08-11T14:10:17.365000 | 2018-08-11T14:16:17.365000 | 0.144455303471  | 0.138835165079  | 0.141645234275  | 0.28329046855  | 2     | 180.07   | 2018-08-11T14:11:04.550000 | 2018-08-11T14:14:04.620000 |
| 360    | 2018-08-11T14:16:17.365000 | 2018-08-11T14:22:17.365000 | 0.166637823511  | 0.122277791365  | 0.144457807438  | 0.288915614875 | 2     | 180.031  | 2018-08-11T14:17:04.538000 | 2018-08-11T14:20:04.569000 |
| 360    | 2018-08-11T14:22:17.365000 | 2018-08-11T14:28:17.365000 | 0.161136822282  | 0.133252603724  | 0.147194713003  | 0.294389426005 | 2     | 180.11   | 2018-08-11T14:23:04.540000 | 2018-08-11T14:26:04.650000 |
| 360    | 2018-08-11T14:28:17.365000 | 2018-08-11T14:34:17.365000 | 0.144421300931  | 0.116733249367  | 0.130577275149  | 0.261154550298 | 2     | 180.029  | 2018-08-11T14:29:04.547000 | 2018-08-11T14:32:04.576000 |
| 360    | 2018-08-11T14:34:17.365000 | 2018-08-11T14:40:17.365000 | 0.144463308142  | 0.111054353082  | 0.127758830612  | 0.255517661224 | 2     | 180.092  | 2018-08-11T14:35:04.552000 | 2018-08-11T14:38:04.644000 |
| 360    | 2018-08-11T14:40:17.365000 | 2018-08-11T14:46:17.365000 | 0.15562399726   | 0.15549679159   | 0.155560394425  | 0.311120788851 | 2     | 180.068  | 2018-08-11T14:41:04.565000 | 2018-08-11T14:44:04.633000 |
| 360    | 2018-08-11T14:46:17.365000 | 2018-08-11T14:52:17.365000 | 0.133386583481  | 0.111089006867  | 0.122237795174  | 0.244475590348 | 2     | 180.036  | 2018-08-11T14:47:04.561000 | 2018-08-11T14:50:04.597000 |
| 360    | 2018-08-11T14:52:17.365000 | 2018-08-11T14:58:17.365000 | 0.155525079552  | 0.150034436237  | 0.152779757895  | 0.305559515789 | 2     | 180.035  | 2018-08-11T14:53:04.556000 | 2018-08-11T14:56:04.591000 |
| 360    | 2018-08-11T14:58:17.365000 | 2018-08-11T15:04:17.365000 | 0.211082389834  | 0.144469047523  | 0.177775718679  | 0.355551437357 | 2     | 180.025  | 2018-08-11T14:59:04.560000 | 2018-08-11T15:02:04.585000 |
| 360    | 2018-08-11T15:04:17.365000 | 2018-08-11T15:10:17.365000 | 0.144416939436  | 0.122234396768  | 0.133325668102  | 0.266651336204 | 2     | 180.034  | 2018-08-11T15:05:04.567000 | 2018-08-11T15:08:04.601000 |
| 360    | 2018-08-11T15:10:17.365000 | 2018-08-11T15:16:17.365000 | 0.155586114397  | 0.14438552793   | 0.149985821163  | 0.299971642327 | 2     | 180.073  | 2018-08-11T15:11:04.566000 | 2018-08-11T15:14:04.639000 |
| 360    | 2018-08-11T15:16:17.365000 | 2018-08-11T15:22:17.365000 | 0.161077780539  | 0.122268780136  | 0.141673280337  | 0.283346560675 | 2     | 180.037  | 2018-08-11T15:17:04.571000 | 2018-08-11T15:20:04.608000 |
| 360    | 2018-08-11T15:22:17.365000 | 2018-08-11T15:28:17.365000 | 0.149933514482  | 0.144473384069  | 0.147203449275  | 0.29440689855  | 2     | 180.08   | 2018-08-11T15:23:04.572000 | 2018-08-11T15:26:04.652000 |
| 360    | 2018-08-11T15:28:17.365000 | 2018-08-11T15:34:17.365000 | 0.14450211042   | 0.138842840889  | 0.141672475655  | 0.283344951309 | 2     | 180.06   | 2018-08-11T15:29:04.580000 | 2018-08-11T15:32:04.640000 |
| 360    | 2018-08-11T15:34:17.365000 | 2018-08-11T15:40:17.365000 | 0.172192362153  | 0.15005261178   | 0.161122486967  | 0.322244973934 | 2     | 180.031  | 2018-08-11T15:35:04.577000 | 2018-08-11T15:38:04.608000 |
| 360    | 2018-08-11T15:40:17.365000 | 2018-08-11T15:46:17.365000 | 0.138911659597  | 0.122170799175  | 0.130541229386  | 0.261082458772 | 2     | 180.076  | 2018-08-11T15:41:04.578000 | 2018-08-11T15:44:04.654000 |
| 360    | 2018-08-11T15:46:17.365000 | 2018-08-11T15:52:17.365000 | 0.161090331353  | 0.155607561332  | 0.158348946342  | 0.316697892685 | 2     | 180.023  | 2018-08-11T15:47:04.594000 | 2018-08-11T15:50:04.617000 |
| 360    | 2018-08-11T15:52:17.365000 | 2018-08-11T15:58:17.365000 | 0.144388585314  | 0.138908671027  | 0.14164862817   | 0.283297256341 | 2     | 180.07   | 2018-08-11T15:53:04.591000 | 2018-08-11T15:56:04.661000 |
| 360    | 2018-08-11T15:58:17.365000 | 2018-08-11T16:04:17.365000 | 0.188851787906  | 0.122270705274  | 0.15556124659   | 0.31112249318  | 2     | 180.035  | 2018-08-11T15:59:04.590000 | 2018-08-11T16:02:04.625000 |
| 360    | 2018-08-11T16:04:17.365000 | 2018-08-11T16:10:17.365000 | 0.161152376863  | 0.138862534323  | 0.150007455593  | 0.300014911186 | 2     | 180.034  | 2018-08-11T16:05:04.579000 | 2018-08-11T16:08:04.613000 |
| 360    | 2018-08-11T16:10:17.365000 | 2018-08-11T16:16:17.365000 | 0.155469639578  | 0.111125958774  | 0.133297799176  | 0.266595598352 | 2     | 180.1    | 2018-08-11T16:11:04.589000 | 2018-08-11T16:14:04.689000 |
| 360    | 2018-08-11T16:16:17.365000 | 2018-08-11T16:22:17.365000 | 0.155647966347  | 0.105527474108  | 0.130587720228  | 0.261175440456 | 2     | 180.048  | 2018-08-11T16:17:04.582000 | 2018-08-11T16:20:04.630000 |
| 360    | 2018-08-11T16:22:17.365000 | 2018-08-11T16:28:17.365000 | 0.155587168275  | 0.149985843836  | 0.152786506056  | 0.305573012111 | 2     | 180.017  | 2018-08-11T16:23:04.593000 | 2018-08-11T16:26:04.610000 |
| 360    | 2018-08-11T16:28:17.365000 | 2018-08-11T16:34:17.365000 | 0.138903787864  | 0.116640173795  | 0.127771980829  | 0.255543961659 | 2     | 180.041  | 2018-08-11T16:29:04.591000 | 2018-08-11T16:32:04.632000 |
| 360    | 2018-08-11T16:34:17.365000 | 2018-08-11T16:40:17.365000 | 0.144486042779  | 0.14438561212   | 0.14443582745   | 0.288871654899 | 2     | 180.073  | 2018-08-11T16:35:04.580000 | 2018-08-11T16:38:04.653000 |
| 360    | 2018-08-11T16:40:17.365000 | 2018-08-11T16:46:17.365000 | 0.15560976654   | 0.105535754703  | 0.130572760621  | 0.261145521243 | 2     | 180.034  | 2018-08-11T16:41:04.590000 | 2018-08-11T16:44:04.624000 |
| 360    | 2018-08-11T16:46:17.365000 | 2018-08-11T16:52:17.365000 | 0.15001988847   | 0.133279361856  | 0.141649625163  | 0.283299250326 | 2     | 180.073  | 2018-08-11T16:47:04.600000 | 2018-08-11T16:50:04.673000 |
| 360    | 2018-08-11T16:52:17.365000 | 2018-08-11T16:58:17.365000 | 0.138945283692  | 0.116623284748  | 0.12778428422   | 0.25556856844  | 2     | 180.067  | 2018-08-11T16:53:04.600000 | 2018-08-11T16:56:04.667000 |
| 360    | 2018-08-11T16:58:17.365000 | 2018-08-11T17:04:17.365000 | 0.205529707911  | 0.166722692901  | 0.186126200406  | 0.372252400813 | 2     | 180.022  | 2018-08-11T16:59:04.607000 | 2018-08-11T17:02:04.629000 |
| 360    | 2018-08-11T17:04:17.365000 | 2018-08-11T17:10:17.365000 | 0.14998158726   | 0.116677359498  | 0.133329473379  | 0.266658946759 | 2     | 180.022  | 2018-08-11T17:05:04.613000 | 2018-08-11T17:08:04.635000 |
| 360    | 2018-08-11T17:10:17.365000 | 2018-08-11T17:16:17.365000 | 0.150013529554  | 0.138837242977  | 0.144425386265  | 0.288850772531 | 2     | 180.068  | 2018-08-11T17:11:04.618000 | 2018-08-11T17:14:04.686000 |
| 360    | 2018-08-11T17:16:17.365000 | 2018-08-11T17:22:17.365000 | 0.144379881772  | 0.127828911473  | 0.136104396622  | 0.272208793245 | 2     | 180.081  | 2018-08-11T17:17:04.613000 | 2018-08-11T17:20:04.694000 |
| 360    | 2018-08-11T17:22:17.365000 | 2018-08-11T17:28:17.365000 | 0.150067229285  | 0.1388632771    | 0.144465253193  | 0.288930506385 | 2     | 180.034  | 2018-08-11T17:23:04.613000 | 2018-08-11T17:26:04.647000 |
| 360    | 2018-08-11T17:28:17.365000 | 2018-08-11T17:34:17.365000 | 0.149942762682  | 0.127804914311  | 0.138873838497  | 0.277747676994 | 2     | 180.069  | 2018-08-11T17:29:04.608000 | 2018-08-11T17:32:04.677000 |
| 360    | 2018-08-11T17:34:17.365000 | 2018-08-11T17:40:17.365000 | 0.155524881729  | 0.150054465603  | 0.152789673666  | 0.305579347332 | 2     | 180.035  | 2018-08-11T17:35:04.612000 | 2018-08-11T17:38:04.647000 |
| 360    | 2018-08-11T17:40:17.365000 | 2018-08-11T17:46:17.365000 | 0.150022968516  | 0.14992936994   | 0.149976169228  | 0.299952338456 | 2     | 180.085  | 2018-08-11T17:41:04.620000 | 2018-08-11T17:44:04.705000 |
| 360    | 2018-08-11T17:46:17.365000 | 2018-08-11T17:52:17.365000 | 0.155484828962  | 0.122287809251  | 0.138886319106  | 0.277772638213 | 2     | 180.082  | 2018-08-11T17:47:04.608000 | 2018-08-11T17:50:04.690000 |
| 360    | 2018-08-11T17:52:17.365000 | 2018-08-11T17:58:17.365000 | 0.155609294361  | 0.133317405607  | 0.144463349984  | 0.288926699967 | 2     | 180.021  | 2018-08-11T17:53:04.628000 | 2018-08-11T17:56:04.649000 |
| 360    | 2018-08-11T17:58:17.365000 | 2018-08-11T18:04:17.365000 | 0.205537173681  | 0.1222427101    | 0.163889941891  | 0.327779883781 | 2     | 180.016  | 2018-08-11T17:59:04.619000 | 2018-08-11T18:02:04.635000 |
| 360    | 2018-08-11T18:04:17.365000 | 2018-08-11T18:10:17.365000 | 0.150019863463  | 0.133276664096  | 0.14164826378   | 0.283296527559 | 2     | 180.077  | 2018-08-11T18:05:04.611000 | 2018-08-11T18:08:04.688000 |
| 360    | 2018-08-11T18:10:17.365000 | 2018-08-11T18:16:17.365000 | 0.150032578741  | 0.149921150637  | 0.149976864689  | 0.299953729378 | 2     | 179.962  | 2018-08-11T18:11:04.782000 | 2018-08-11T18:14:04.744000 |
| 360    | 2018-08-11T18:16:17.365000 | 2018-08-11T18:22:17.365000 | 0.13342357956   | 0.116649152444  | 0.125036366002  | 0.250072732005 | 2     | 180.027  | 2018-08-11T18:17:04.622000 | 2018-08-11T18:20:04.649000 |
| 360    | 2018-08-11T18:22:17.365000 | 2018-08-11T18:28:17.365000 | 0.150025611039  | 0.149942338008  | 0.149983974523  | 0.299967949047 | 2     | 180.069  | 2018-08-11T18:23:04.618000 | 2018-08-11T18:26:04.687000 |
| 360    | 2018-08-11T18:28:17.365000 | 2018-08-11T18:34:17.365000 | 0.155613875313  | 0.122208812521  | 0.138911343917  | 0.277822687834 | 2     | 180.019  | 2018-08-11T18:29:04.620000 | 2018-08-11T18:32:04.639000 |
| 360    | 2018-08-11T18:34:17.365000 | 2018-08-11T18:40:17.365000 | 0.150022120762  | 0.138855637592  | 0.144438879177  | 0.288877758354 | 2     | 180.043  | 2018-08-11T18:35:04.613000 | 2018-08-11T18:38:04.656000 |
| 360    | 2018-08-11T18:40:17.365000 | 2018-08-11T18:46:17.365000 | 0.138783467425  | 0.111195131388  | 0.124989299406  | 0.249978598813 | 2     | 179.864  | 2018-08-11T18:41:04.793000 | 2018-08-11T18:44:04.657000 |
| 360    | 2018-08-11T18:46:17.365000 | 2018-08-11T18:52:17.365000 | 0.150027064883  | 0.138866994964  | 0.144447029923  | 0.288894059847 | 2     | 180.029  | 2018-08-11T18:47:04.624000 | 2018-08-11T18:50:04.653000 |
| 360    | 2018-08-11T18:52:17.365000 | 2018-08-11T18:58:17.365000 | 0.150030961389  | 0.144415367213  | 0.147223164301  | 0.294446328602 | 2     | 180.037  | 2018-08-11T18:53:04.615000 | 2018-08-11T18:56:04.652000 |
| 360    | 2018-08-11T18:58:17.365000 | 2018-08-11T19:04:17.365000 | 0.194403057114  | 0.13335903236   | 0.163881044737  | 0.327762089473 | 2     | 180.038  | 2018-08-11T18:59:04.617000 | 2018-08-11T19:02:04.655000 |
| 360    | 2018-08-11T19:04:17.365000 | 2018-08-11T19:10:17.365000 | 0.144466712383  | 0.144423649044  | 0.144445180713  | 0.288890361427 | 2     | 180.025  | 2018-08-11T19:05:04.628000 | 2018-08-11T19:08:04.653000 |
| 360    | 2018-08-11T19:10:17.365000 | 2018-08-11T19:16:17.365000 | 0.160993582218  | 0.122248992035  | 0.141621287127  | 0.283242574253 | 2     | 180.132  | 2018-08-11T19:11:04.614000 | 2018-08-11T19:14:04.746000 |
| 360    | 2018-08-11T19:16:17.365000 | 2018-08-11T19:22:17.365000 | 0.150104116385  | 0.116646054013  | 0.133375085199  | 0.266750170398 | 2     | 180.031  | 2018-08-11T19:17:04.621000 | 2018-08-11T19:20:04.652000 |
| 360    | 2018-08-11T19:22:17.365000 | 2018-08-11T19:28:17.365000 | 0.144472269804  | 0.1444185141    | 0.144445391952  | 0.288890783904 | 2     | 180.032  | 2018-08-11T19:23:04.618000 | 2018-08-11T19:26:04.650000 |
| 360    | 2018-08-11T19:28:17.365000 | 2018-08-11T19:34:17.365000 | 0.144470766215  | 0.127712218839  | 0.136091492527  | 0.272182985054 | 2     | 180.093  | 2018-08-11T19:29:04.617000 | 2018-08-11T19:32:04.710000 |
| 360    | 2018-08-11T19:34:17.365000 | 2018-08-11T19:40:17.365000 | 0.155638812809  | 0.138866926313  | 0.147252869561  | 0.294505739122 | 2     | 180.029  | 2018-08-11T19:35:04.613000 | 2018-08-11T19:38:04.642000 |
| 360    | 2018-08-11T19:40:17.365000 | 2018-08-11T19:46:17.365000 | 0.138916989481  | 0.1221936771    | 0.13055533329   | 0.261110666581 | 2     | 180.041  | 2018-08-11T19:41:04.606000 | 2018-08-11T19:44:04.647000 |
| 360    | 2018-08-11T19:46:17.365000 | 2018-08-11T19:52:17.365000 | 0.155584459691  | 0.138863720611  | 0.147224090151  | 0.294448180302 | 2     | 180.033  | 2018-08-11T19:47:04.614000 | 2018-08-11T19:50:04.647000 |
| 360    | 2018-08-11T19:52:17.365000 | 2018-08-11T19:58:17.365000 | 0.149918267059  | 0.122245265455  | 0.136081766257  | 0.272163532514 | 2     | 180.098  | 2018-08-11T19:53:04.613000 | 2018-08-11T19:56:04.711000 |
| 360    | 2018-08-11T19:58:17.365000 | 2018-08-11T20:04:17.365000 | 0.172190144155  | 0.150082381053  | 0.161136262604  | 0.322272525208 | 2     | 180.034  | 2018-08-11T19:59:04.612000 | 2018-08-11T20:02:04.646000 |
| 360    | 2018-08-11T20:04:17.365000 | 2018-08-11T20:10:17.365000 | 0.138874456747  | 0.122235145193  | 0.13055480097   | 0.26110960194  | 2     | 180.018  | 2018-08-11T20:05:04.627000 | 2018-08-11T20:08:04.645000 |
| 360    | 2018-08-11T20:10:17.365000 | 2018-08-11T20:16:17.365000 | 0.155586743783  | 0.138788503165  | 0.147187623474  | 0.294375246947 | 2     | 180.13   | 2018-08-11T20:11:04.609000 | 2018-08-11T20:14:04.739000 |
| 360    | 2018-08-11T20:16:17.365000 | 2018-08-11T20:22:17.365000 | 0.144416366694  | 0.116742857596  | 0.130579612145  | 0.261159224289 | 2     | 180.035  | 2018-08-11T20:17:04.622000 | 2018-08-11T20:20:04.657000 |
| 360    | 2018-08-11T20:22:17.365000 | 2018-08-11T20:28:17.365000 | 0.155526734724  | 0.150027579236  | 0.15277715698   | 0.30555431396  | 2     | 180.033  | 2018-08-11T20:23:04.624000 | 2018-08-11T20:26:04.657000 |
| 360    | 2018-08-11T20:28:17.365000 | 2018-08-11T20:34:17.365000 | 0.144426850045  | 0.122243387986  | 0.133335119015  | 0.26667023803  | 2     | 180.022  | 2018-08-11T20:29:04.626000 | 2018-08-11T20:32:04.648000 |
| 360    | 2018-08-11T20:34:17.365000 | 2018-08-11T20:40:17.365000 | 0.149949384585  | 0.144459831824  | 0.147204608205  | 0.294409216409 | 2     | 180.061  | 2018-08-11T20:35:04.629000 | 2018-08-11T20:38:04.690000 |
| 360    | 2018-08-11T20:40:17.365000 | 2018-08-11T20:46:17.365000 | 0.155610237858  | 0.122166366402  | 0.13888830213   | 0.27777660426  | 2     | 180.083  | 2018-08-11T20:41:04.626000 | 2018-08-11T20:44:04.709000 |
| 360    | 2018-08-11T20:46:17.365000 | 2018-08-11T20:52:17.365000 | 0.161189370341  | 0.149935444461  | 0.155562407401  | 0.311124814803 | 2     | 180.078  | 2018-08-11T20:47:04.621000 | 2018-08-11T20:50:04.699000 |
| 360    | 2018-08-11T20:52:17.365000 | 2018-08-11T20:58:17.365000 | 0.155521628512  | 0.111154690543  | 0.133338159527  | 0.266676319055 | 2     | 180.04   | 2018-08-11T20:53:04.628000 | 2018-08-11T20:56:04.668000 |
| 360    | 2018-08-11T20:58:17.365000 | 2018-08-11T21:04:17.365000 | 0.183214097599  | 0.144470617705  | 0.163842357652  | 0.327684715303 | 2     | 180.117  | 2018-08-11T20:59:04.635000 | 2018-08-11T21:02:04.752000 |
| 360    | 2018-08-11T21:04:17.365000 | 2018-08-11T21:10:17.365000 | 0.133409547243  | 0.127752742499  | 0.130581144871  | 0.261162289742 | 2     | 180.035  | 2018-08-11T21:05:04.649000 | 2018-08-11T21:08:04.684000 |
| 360    | 2018-08-11T21:10:17.365000 | 2018-08-11T21:16:17.365000 | 0.155431341735  | 0.15002584862   | 0.152728595178  | 0.305457190356 | 2     | 180.144  | 2018-08-11T21:11:04.653000 | 2018-08-11T21:14:04.797000 |
| 360    | 2018-08-11T21:16:17.365000 | 2018-08-11T21:22:17.365000 | 0.138997245736  | 0.116652120147  | 0.127824682942  | 0.255649365884 | 2     | 180.022  | 2018-08-11T21:17:04.657000 | 2018-08-11T21:20:04.679000 |
| 360    | 2018-08-11T21:22:17.365000 | 2018-08-11T21:28:17.365000 | 0.14446477144   | 0.138857055909  | 0.141660913675  | 0.283321827349 | 2     | 180.042  | 2018-08-11T21:23:04.654000 | 2018-08-11T21:26:04.696000 |
| 360    | 2018-08-11T21:28:17.365000 | 2018-08-11T21:34:17.365000 | 0.144466492439  | 0.11664403254   | 0.13055526249   | 0.261110524979 | 2     | 180.035  | 2018-08-11T21:29:04.668000 | 2018-08-11T21:32:04.703000 |
| 360    | 2018-08-11T21:34:17.365000 | 2018-08-11T21:40:17.365000 | 0.161141754902  | 0.155532097859  | 0.15833692638   | 0.31667385276  | 2     | 180.027  | 2018-08-11T21:35:04.669000 | 2018-08-11T21:38:04.696000 |
| 360    | 2018-08-11T21:40:17.365000 | 2018-08-11T21:46:17.365000 | 0.150032407     | 0.111068270228  | 0.130550338614  | 0.261100677228 | 2     | 180.069  | 2018-08-11T21:41:04.657000 | 2018-08-11T21:44:04.726000 |
| 360    | 2018-08-11T21:46:17.365000 | 2018-08-11T21:52:17.365000 | 0.155606963774  | 0.149921825763  | 0.152764394768  | 0.305528789537 | 2     | 180.094  | 2018-08-11T21:47:04.667000 | 2018-08-11T21:50:04.761000 |
| 360    | 2018-08-11T21:52:17.365000 | 2018-08-11T21:58:17.365000 | 0.144513413471  | 0.127746819046  | 0.136130116258  | 0.272260232517 | 2     | 180.043  | 2018-08-11T21:53:04.675000 | 2018-08-11T21:56:04.718000 |
| 360    | 2018-08-11T21:58:17.365000 | 2018-08-11T22:04:17.365000 | 0.194375951758  | 0.161146242783  | 0.17776109727   | 0.355522194541 | 2     | 180.063  | 2018-08-11T21:59:04.679000 | 2018-08-11T22:02:04.742000 |
| 360    | 2018-08-11T22:04:17.365000 | 2018-08-11T22:10:17.365000 | 0.144485174012  | 0.116634910868  | 0.13056004244   | 0.261120084881 | 2     | 180.049  | 2018-08-11T22:05:04.692000 | 2018-08-11T22:08:04.741000 |
| 360    | 2018-08-11T22:10:17.365000 | 2018-08-11T22:16:17.365000 | 0.144480346205  | 0.144373455214  | 0.14442690071   | 0.28885380142  | 2     | 180.088  | 2018-08-11T22:11:04.696000 | 2018-08-11T22:14:04.784000 |
| 360    | 2018-08-11T22:16:17.365000 | 2018-08-11T22:22:17.365000 | 0.138954968924  | 0.116650822245  | 0.127802895585  | 0.255605791169 | 2     | 180.024  | 2018-08-11T22:17:04.699000 | 2018-08-11T22:20:04.723000 |
| 360    | 2018-08-11T22:22:17.365000 | 2018-08-11T22:28:17.365000 | 0.150019622567  | 0.14994629257   | 0.149982957568  | 0.299965915137 | 2     | 180.064  | 2018-08-11T22:23:04.700000 | 2018-08-11T22:26:04.764000 |
| 360    | 2018-08-11T22:28:17.365000 | 2018-08-11T22:34:17.365000 | 0.138941948503  | 0.105506182179  | 0.122224065341  | 0.244448130682 | 2     | 180.084  | 2018-08-11T22:29:04.696000 | 2018-08-11T22:32:04.780000 |
